ExperimentID,ParticipantID,Activity,Activity_Sub_Type,Surface,Hand,Toilet_type,Sex,ID,SurfaceCategories
GKCBV6300L,CEW051,Defecation,NA,Paper towel ,Left,Women,Female,2 CEW051,Hygiene
GKCBV6300L,CEW051,Defecation,NA,Paper towel ,Left,Women,Female,2 CEW051,Hygiene
GKCBV6300L,CEW051,Defecation,NA,Bin outside the cubicle,Left,Women,Female,2 CEW051,Hygiene
GKCBV6300L,CEW051,Defecation,NA,Door handle inside,Left,Women,Female,2 CEW051,Exit
XUWWJ9414C,CEW051,MHM,Sanitary pad,Door handle outside,Both,Women,Female,3 CEW051,Entry
XUWWJ9414C,CEW051,MHM,Sanitary pad,Cubicle door handle inside,Left,Women,Female,3 CEW051,CubicleOUT
XUWWJ9414C,CEW051,MHM,Sanitary pad,Clothing,Right,Women,Female,3 CEW051,Personal
XUWWJ9414C,CEW051,MHM,Sanitary pad,Bag,Right,Women,Female,3 CEW051,Personal
XUWWJ9414C,CEW051,MHM,Sanitary pad,Bag,Both,Women,Female,3 CEW051,Personal
XUWWJ9414C,CEW051,MHM,Sanitary pad,Clothing,Both,Women,Female,3 CEW051,Personal
XUWWJ9414C,CEW051,MHM,Sanitary pad,Menstrual product,Right,Women,Female,3 CEW051,MHM
XUWWJ9414C,CEW051,MHM,Sanitary pad,Menstrual product,Left,Women,Female,3 CEW051,MHM
XUWWJ9414C,CEW051,MHM,Sanitary pad,Sanitary bin,Left,Women,Female,3 CEW051,Cubicle
XUWWJ9414C,CEW051,MHM,Sanitary pad,Menstrual product,Right,Women,Female,3 CEW051,MHM
XUWWJ9414C,CEW051,MHM,Sanitary pad,Clothing,Both,Women,Female,3 CEW051,Personal
XUWWJ9414C,CEW051,MHM,Sanitary pad,Paper towel ,Left,Women,Female,3 CEW051,Hygiene
XUWWJ9414C,CEW051,MHM,Sanitary pad,Clothing,Both,Women,Female,3 CEW051,Personal
XUWWJ9414C,CEW051,MHM,Sanitary pad,Toilet surface,Right,Women,Female,3 CEW051,Cubicle
XUWWJ9414C,CEW051,MHM,Sanitary pad,Flush button,Right,Women,Female,3 CEW051,Cubicle
XUWWJ9414C,CEW051,MHM,Sanitary pad,Bag,Right,Women,Female,3 CEW051,Personal
XUWWJ9414C,CEW051,MHM,Sanitary pad,Clothing,Right,Women,Female,3 CEW051,Personal
XUWWJ9414C,CEW051,MHM,Sanitary pad,Cubicle door handle inside,Right,Women,Female,3 CEW051,CubicleOUT
XUWWJ9414C,CEW051,MHM,Sanitary pad,Clothing,Right,Women,Female,3 CEW051,Personal
XUWWJ9414C,CEW051,MHM,Sanitary pad,Bag,Right,Women,Female,3 CEW051,Personal
XUWWJ9414C,CEW051,MHM,Sanitary pad,Tap,Right,Women,Female,3 CEW051,Hygiene
XUWWJ9414C,CEW051,MHM,Sanitary pad,Soap dispenser,Left,Women,Female,3 CEW051,Hygiene
XUWWJ9414C,CEW051,MHM,Sanitary pad,Tap,Right,Women,Female,3 CEW051,Hygiene
XUWWJ9414C,CEW051,MHM,Sanitary pad,Tap,Right,Women,Female,3 CEW051,Hygiene
XUWWJ9414C,CEW051,MHM,Sanitary pad,Paper towel ,Left,Women,Female,3 CEW051,Hygiene
XUWWJ9414C,CEW051,MHM,Sanitary pad,Paper towel ,Left,Women,Female,3 CEW051,Hygiene
XUWWJ9414C,CEW051,MHM,Sanitary pad,Bin outside the cubicle,Left,Women,Female,3 CEW051,Hygiene
XUWWJ9414C,CEW051,MHM,Sanitary pad,Door handle inside,Left,Women,Female,3 CEW051,Exit
FMEPE1878R,SCGN06,Urination,NA,Cubicle door handle outside,Left,Women,Female,1 SCGN06,CubicleIN
FMEPE1878R,SCGN06,Urination,NA,Cubicle door handle inside,Left,Women,Female,1 SCGN06,CubicleOUT
FMEPE1878R,SCGN06,Urination,NA,Clothing,Both,Women,Female,1 SCGN06,Personal
FMEPE1878R,SCGN06,Urination,NA,Toilet paper,Both,Women,Female,1 SCGN06,Cubicle
FMEPE1878R,SCGN06,Urination,NA,Clothing,Right,Women,Female,1 SCGN06,Personal
FMEPE1878R,SCGN06,Urination,NA,Flush button,Right,Women,Female,1 SCGN06,Cubicle
FMEPE1878R,SCGN06,Urination,NA,Cubicle door handle inside,Right,Women,Female,1 SCGN06,CubicleOUT
FMEPE1878R,SCGN06,Urination,NA,Soap dispenser,Left,Women,Female,1 SCGN06,Hygiene
FMEPE1878R,SCGN06,Urination,NA,Tap,Right,Women,Female,1 SCGN06,Hygiene
FMEPE1878R,SCGN06,Urination,NA,Paper towel ,Right,Women,Female,1 SCGN06,Hygiene
FMEPE1878R,SCGN06,Urination,NA,Paper towel ,Left,Women,Female,1 SCGN06,Hygiene
FMEPE1878R,SCGN06,Urination,NA,Bin outside the cubicle,Right,Women,Female,1 SCGN06,Hygiene
FMEPE1878R,SCGN06,Urination,NA,Bag,Left,Women,Female,1 SCGN06,Personal
FMEPE1878R,SCGN06,Urination,NA,Door handle inside,Right,Women,Female,1 SCGN06,Exit
UHGMF6378S,SCGN06,Defecation,NA,Cubicle door handle outside,Left,Women,Female,2 SCGN06,CubicleIN
UHGMF6378S,SCGN06,Defecation,NA,Cubicle door handle inside,Left,Women,Female,2 SCGN06,CubicleOUT
UHGMF6378S,SCGN06,Defecation,NA,Bag,Both,Women,Female,2 SCGN06,Personal
UHGMF6378S,SCGN06,Defecation,NA,Phone,Right,Women,Female,2 SCGN06,Personal
UHGMF6378S,SCGN06,Defecation,NA,Phone,Left,Women,Female,2 SCGN06,Personal
UHGMF6378S,SCGN06,Defecation,NA,Bag,Right,Women,Female,2 SCGN06,Personal
UHGMF6378S,SCGN06,Defecation,NA,Toilet paper,Both,Women,Female,2 SCGN06,Cubicle
UHGMF6378S,SCGN06,Defecation,NA,Toilet surface,Right,Women,Female,2 SCGN06,Cubicle
UHGMF6378S,SCGN06,Defecation,NA,Flush button,Right,Women,Female,2 SCGN06,Cubicle
UHGMF6378S,SCGN06,Defecation,NA,Bag,Right,Women,Female,2 SCGN06,Personal
UHGMF6378S,SCGN06,Defecation,NA,Cubicle door handle inside,Left,Women,Female,2 SCGN06,CubicleOUT
UHGMF6378S,SCGN06,Defecation,NA,Soap dispenser,Right,Women,Female,2 SCGN06,Hygiene
UHGMF6378S,SCGN06,Defecation,NA,Tap,Left,Women,Female,2 SCGN06,Hygiene
UHGMF6378S,SCGN06,Defecation,NA,Paper towel ,Right,Women,Female,2 SCGN06,Hygiene
UHGMF6378S,SCGN06,Defecation,NA,Paper towel ,Left,Women,Female,2 SCGN06,Hygiene
UHGMF6378S,SCGN06,Defecation,NA,Paper towel ,Right,Women,Female,2 SCGN06,Hygiene
UHGMF6378S,SCGN06,Defecation,NA,Bin outside the cubicle,Left,Women,Female,2 SCGN06,Hygiene
UHGMF6378S,SCGN06,Defecation,NA,Bag,Both,Women,Female,2 SCGN06,Personal
UHGMF6378S,SCGN06,Defecation,NA,Door handle inside,Right,Women,Female,2 SCGN06,Exit
TYWCV0135F,SCGN06,MHM,Menstrual cup,Cubicle door handle outside,Right,Women,Female,3 SCGN06,CubicleIN
TYWCV0135F,SCGN06,MHM,Menstrual cup,Cubicle door handle inside,Right,Women,Female,3 SCGN06,CubicleOUT
TYWCV0135F,SCGN06,MHM,Menstrual cup,Bag,Right,Women,Female,3 SCGN06,Personal
TYWCV0135F,SCGN06,MHM,Menstrual cup,Clothing,Both,Women,Female,3 SCGN06,Personal
TYWCV0135F,SCGN06,MHM,Menstrual cup,Menstrual product,Right,Women,Female,3 SCGN06,MHM
TYWCV0135F,SCGN06,MHM,Menstrual cup,Toilet paper,Both,Women,Female,3 SCGN06,Cubicle
TYWCV0135F,SCGN06,MHM,Menstrual cup,Toilet paper,Right,Women,Female,3 SCGN06,Cubicle
TYWCV0135F,SCGN06,MHM,Menstrual cup,Bag,Both,Women,Female,3 SCGN06,Personal
TYWCV0135F,SCGN06,MHM,Menstrual cup,Bottle,Right,Women,Female,3 SCGN06,Personal
TYWCV0135F,SCGN06,MHM,Menstrual cup,Menstrual product,Left,Women,Female,3 SCGN06,MHM
TYWCV0135F,SCGN06,MHM,Menstrual cup,Menstrual product,Right,Women,Female,3 SCGN06,MHM
TYWCV0135F,SCGN06,MHM,Menstrual cup,Toilet surface,Left,Women,Female,3 SCGN06,Cubicle
TYWCV0135F,SCGN06,MHM,Menstrual cup,Flush button,Right,Women,Female,3 SCGN06,Cubicle
TYWCV0135F,SCGN06,MHM,Menstrual cup,Bottle,Both,Women,Female,3 SCGN06,Personal
TYWCV0135F,SCGN06,MHM,Menstrual cup,Bag,Left,Women,Female,3 SCGN06,Personal
TYWCV0135F,SCGN06,MHM,Menstrual cup,Bag,Both,Women,Female,3 SCGN06,Personal
TYWCV0135F,SCGN06,MHM,Menstrual cup,Cubicle door handle inside,Left,Women,Female,3 SCGN06,CubicleOUT
TYWCV0135F,SCGN06,MHM,Menstrual cup,Soap dispenser,Right,Women,Female,3 SCGN06,Hygiene
TYWCV0135F,SCGN06,MHM,Menstrual cup,Tap,Left,Women,Female,3 SCGN06,Hygiene
TYWCV0135F,SCGN06,MHM,Menstrual cup,Paper towel ,Right,Women,Female,3 SCGN06,Hygiene
TYWCV0135F,SCGN06,MHM,Menstrual cup,Paper towel ,Left,Women,Female,3 SCGN06,Hygiene
TYWCV0135F,SCGN06,MHM,Menstrual cup,Paper towel ,Right,Women,Female,3 SCGN06,Hygiene
TYWCV0135F,SCGN06,MHM,Menstrual cup,Bin outside the cubicle,Left,Women,Female,3 SCGN06,Hygiene
TYWCV0135F,SCGN06,MHM,Menstrual cup,Bag,Both,Women,Female,3 SCGN06,Personal
TYWCV0135F,SCGN06,MHM,Menstrual cup,Door handle inside,Right,Women,Female,3 SCGN06,Exit
XQNZM6081Y,SCGN07,Urination,NA,Door handle outside,Right,Women,Female,1 SCGN07,Entry
XQNZM6081Y,SCGN07,Urination,NA,Cubicle door handle outside,Left,Women,Female,1 SCGN07,CubicleIN
XQNZM6081Y,SCGN07,Urination,NA,Cubicle door handle inside,Left,Women,Female,1 SCGN07,CubicleOUT
XQNZM6081Y,SCGN07,Urination,NA,Cubicle door handle inside,Right,Women,Female,1 SCGN07,CubicleOUT
XQNZM6081Y,SCGN07,Urination,NA,Bag,Both,Women,Female,1 SCGN07,Personal
XQNZM6081Y,SCGN07,Urination,NA,Clothing,Both,Women,Female,1 SCGN07,Personal
XQNZM6081Y,SCGN07,Urination,NA,Toilet paper,Both,Women,Female,1 SCGN07,Cubicle
XQNZM6081Y,SCGN07,Urination,NA,Clothing,Both,Women,Female,1 SCGN07,Personal
XQNZM6081Y,SCGN07,Urination,NA,Flush button,Right,Women,Female,1 SCGN07,Cubicle
XQNZM6081Y,SCGN07,Urination,NA,Bag,Right,Women,Female,1 SCGN07,Personal
XQNZM6081Y,SCGN07,Urination,NA,Bag,Left,Women,Female,1 SCGN07,Personal
XQNZM6081Y,SCGN07,Urination,NA,Cubicle door handle inside,Right,Women,Female,1 SCGN07,CubicleOUT
XQNZM6081Y,SCGN07,Urination,NA,Clothing,Both,Women,Female,1 SCGN07,Personal
XQNZM6081Y,SCGN07,Urination,NA,Soap dispenser,Right,Women,Female,1 SCGN07,Hygiene
XQNZM6081Y,SCGN07,Urination,NA,Tap,Right,Women,Female,1 SCGN07,Hygiene
XQNZM6081Y,SCGN07,Urination,NA,Bin outside the cubicle,Right,Women,Female,1 SCGN07,Hygiene
XQNZM6081Y,SCGN07,Urination,NA,Paper towel ,Right,Women,Female,1 SCGN07,Hygiene
XQNZM6081Y,SCGN07,Urination,NA,Door handle inside,Left,Women,Female,1 SCGN07,Exit
AZUQS6212G,SCGN07,Defecation,NA,Door handle outside,Right,Women,Female,2 SCGN07,Entry
AZUQS6212G,SCGN07,Defecation,NA,Cubicle door handle outside,Left,Women,Female,2 SCGN07,CubicleIN
AZUQS6212G,SCGN07,Defecation,NA,Cubicle door handle inside,Left,Women,Female,2 SCGN07,CubicleOUT
AZUQS6212G,SCGN07,Defecation,NA,Cubicle door handle inside,Right,Women,Female,2 SCGN07,CubicleOUT
AZUQS6212G,SCGN07,Defecation,NA,Bag,Both,Women,Female,2 SCGN07,Personal
AZUQS6212G,SCGN07,Defecation,NA,Phone,Left,Women,Female,2 SCGN07,Personal
AZUQS6212G,SCGN07,Defecation,NA,Clothing,Both,Women,Female,2 SCGN07,Personal
AZUQS6212G,SCGN07,Defecation,NA,Phone,Right,Women,Female,2 SCGN07,Personal
AZUQS6212G,SCGN07,Defecation,NA,Toilet paper,Both,Women,Female,2 SCGN07,Cubicle
AZUQS6212G,SCGN07,Defecation,NA,Toilet paper,Both,Women,Female,2 SCGN07,Cubicle
AZUQS6212G,SCGN07,Defecation,NA,Clothing,Both,Women,Female,2 SCGN07,Personal
AZUQS6212G,SCGN07,Defecation,NA,Flush button,Right,Women,Female,2 SCGN07,Cubicle
AZUQS6212G,SCGN07,Defecation,NA,Phone,Left,Women,Female,2 SCGN07,Personal
AZUQS6212G,SCGN07,Defecation,NA,Cubicle door handle inside,Right,Women,Female,2 SCGN07,CubicleOUT
AZUQS6212G,SCGN07,Defecation,NA,Bag,Both,Women,Female,2 SCGN07,Personal
AZUQS6212G,SCGN07,Defecation,NA,Soap dispenser,Right,Women,Female,2 SCGN07,Hygiene
AZUQS6212G,SCGN07,Defecation,NA,Soap dispenser,Right,Women,Female,2 SCGN07,Hygiene
AZUQS6212G,SCGN07,Defecation,NA,Tap,Left,Women,Female,2 SCGN07,Hygiene
AZUQS6212G,SCGN07,Defecation,NA,Tap,Right,Women,Female,2 SCGN07,Hygiene
AZUQS6212G,SCGN07,Defecation,NA,Paper towel ,Right,Women,Female,2 SCGN07,Hygiene
AZUQS6212G,SCGN07,Defecation,NA,Bin outside the cubicle,Right,Women,Female,2 SCGN07,Hygiene
AZUQS6212G,SCGN07,Defecation,NA,Door handle inside,Left,Women,Female,2 SCGN07,Exit
VLSNK1324U,SCGN07,MHM,Menstrual cup,Door handle outside,Right,Women,Female,3 SCGN07,Entry
VLSNK1324U,SCGN07,MHM,Menstrual cup,Cubicle door handle outside,Left,Women,Female,3 SCGN07,CubicleIN
VLSNK1324U,SCGN07,MHM,Menstrual cup,Cubicle door handle inside,Left,Women,Female,3 SCGN07,CubicleOUT
VLSNK1324U,SCGN07,MHM,Menstrual cup,Cubicle door handle inside,Right,Women,Female,3 SCGN07,CubicleOUT
VLSNK1324U,SCGN07,MHM,Menstrual cup,Bag,Right,Women,Female,3 SCGN07,Personal
VLSNK1324U,SCGN07,MHM,Menstrual cup,Clothing,Both,Women,Female,3 SCGN07,Personal
VLSNK1324U,SCGN07,MHM,Menstrual cup,Skin,Right,Women,Female,3 SCGN07,Personal
VLSNK1324U,SCGN07,MHM,Menstrual cup,Menstrual product,Right,Women,Female,3 SCGN07,MHM
VLSNK1324U,SCGN07,MHM,Menstrual cup,Skin,Right,Women,Female,3 SCGN07,Personal
VLSNK1324U,SCGN07,MHM,Menstrual cup,Clothing,Both,Women,Female,3 SCGN07,Personal
VLSNK1324U,SCGN07,MHM,Menstrual cup,Toilet paper,Both,Women,Female,3 SCGN07,Cubicle
VLSNK1324U,SCGN07,MHM,Menstrual cup,Skin,Right,Women,Female,3 SCGN07,Personal
VLSNK1324U,SCGN07,MHM,Menstrual cup,Toilet paper,Both,Women,Female,3 SCGN07,Cubicle
VLSNK1324U,SCGN07,MHM,Menstrual cup,Clothing,Both,Women,Female,3 SCGN07,Personal
VLSNK1324U,SCGN07,MHM,Menstrual cup,Flush button,Right,Women,Female,3 SCGN07,Cubicle
VLSNK1324U,SCGN07,MHM,Menstrual cup,Bag,Right,Women,Female,3 SCGN07,Personal
VLSNK1324U,SCGN07,MHM,Menstrual cup,Cubicle door handle inside,Right,Women,Female,3 SCGN07,CubicleOUT
VLSNK1324U,SCGN07,MHM,Menstrual cup,Soap dispenser,Right,Women,Female,3 SCGN07,Hygiene
VLSNK1324U,SCGN07,MHM,Menstrual cup,Tap,Left,Women,Female,3 SCGN07,Hygiene
VLSNK1324U,SCGN07,MHM,Menstrual cup,Tap,Right,Women,Female,3 SCGN07,Hygiene
VLSNK1324U,SCGN07,MHM,Menstrual cup,Paper towel ,Right,Women,Female,3 SCGN07,Hygiene
VLSNK1324U,SCGN07,MHM,Menstrual cup,Bin outside the cubicle,Right,Women,Female,3 SCGN07,Hygiene
VLSNK1324U,SCGN07,MHM,Menstrual cup,Door handle inside,Left,Women,Female,3 SCGN07,Exit
DOOOL9042O,CEM026,Urination,NA,Door handle outside,Left,Gender neutral,Male,44 CEM026,Entry
DOOOL9042O,CEM026,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Male,44 CEM026,CubicleIN
DOOOL9042O,CEM026,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,44 CEM026,CubicleOUT
DOOOL9042O,CEM026,Urination,NA,Door lock,Right,Gender neutral,Male,44 CEM026,Door
DOOOL9042O,CEM026,Urination,NA,Clothing,Both,Gender neutral,Male,44 CEM026,Personal
DOOOL9042O,CEM026,Urination,NA,Clothing,Left,Gender neutral,Male,44 CEM026,Personal
DOOOL9042O,CEM026,Urination,NA,Phone,Right,Gender neutral,Male,44 CEM026,Personal
DOOOL9042O,CEM026,Urination,NA,Clothing,Both,Gender neutral,Male,44 CEM026,Personal
DOOOL9042O,CEM026,Urination,NA,Tap,Left,Gender neutral,Male,44 CEM026,Hygiene
DOOOL9042O,CEM026,Urination,NA,Soap dispenser,Right,Gender neutral,Male,44 CEM026,Hygiene
DOOOL9042O,CEM026,Urination,NA,Tap,Left,Gender neutral,Male,44 CEM026,Hygiene
DOOOL9042O,CEM026,Urination,NA,Door lock,Right,Gender neutral,Male,44 CEM026,Door
DOOOL9042O,CEM026,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,44 CEM026,CubicleOUT
DOOOL9042O,CEM026,Urination,NA,Door handle inside,Left,Gender neutral,Male,44 CEM026,Exit
ONALS9939Q,CEM026,Defecation,NA,Door handle outside,Left,Gender neutral,Male,45 CEM026,Entry
ONALS9939Q,CEM026,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Male,45 CEM026,CubicleIN
ONALS9939Q,CEM026,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Male,45 CEM026,CubicleOUT
ONALS9939Q,CEM026,Defecation,NA,Clothing,Both,Gender neutral,Male,45 CEM026,Personal
ONALS9939Q,CEM026,Defecation,NA,Clothing,Left,Gender neutral,Male,45 CEM026,Personal
ONALS9939Q,CEM026,Defecation,NA,Phone,Right,Gender neutral,Male,45 CEM026,Personal
ONALS9939Q,CEM026,Defecation,NA,Phone,Both,Gender neutral,Male,45 CEM026,Personal
ONALS9939Q,CEM026,Defecation,NA,Toilet paper,Right,Gender neutral,Male,45 CEM026,Cubicle
ONALS9939Q,CEM026,Defecation,NA,Toilet paper,Both,Gender neutral,Male,45 CEM026,Cubicle
ONALS9939Q,CEM026,Defecation,NA,Clothing,Both,Gender neutral,Male,45 CEM026,Personal
ONALS9939Q,CEM026,Defecation,NA,Flush button,Right,Gender neutral,Male,45 CEM026,Cubicle
ONALS9939Q,CEM026,Defecation,NA,Soap dispenser,Right,Gender neutral,Male,45 CEM026,Hygiene
ONALS9939Q,CEM026,Defecation,NA,Tap,Left,Gender neutral,Male,45 CEM026,Hygiene
ONALS9939Q,CEM026,Defecation,NA,Tap,Left,Gender neutral,Male,45 CEM026,Hygiene
ONALS9939Q,CEM026,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Male,45 CEM026,CubicleOUT
ONALS9939Q,CEM026,Defecation,NA,Cubicle door handle inside,Right,Gender neutral,Male,45 CEM026,CubicleOUT
ONALS9939Q,CEM026,Defecation,NA,Door handle inside,Left,Gender neutral,Male,45 CEM026,Exit
RSMNG6740F,CEM040,Urination,NA,Door handle outside,Left,Gender neutral,Male,20 CEM040,Entry
RSMNG6740F,CEM040,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Male,20 CEM040,CubicleIN
RSMNG6740F,CEM040,Urination,NA,Cubicle door handle inside,Right,Gender neutral,Male,20 CEM040,CubicleOUT
RSMNG6740F,CEM040,Urination,NA,Door lock,Left,Gender neutral,Male,20 CEM040,Door
RSMNG6740F,CEM040,Urination,NA,Clothing,Both,Gender neutral,Male,20 CEM040,Personal
RSMNG6740F,CEM040,Urination,NA,Skin,Both,Gender neutral,Male,20 CEM040,Personal
RSMNG6740F,CEM040,Urination,NA,Clothing,Both,Gender neutral,Male,20 CEM040,Personal
RSMNG6740F,CEM040,Urination,NA,Flush button,Right,Gender neutral,Male,20 CEM040,Cubicle
RSMNG6740F,CEM040,Urination,NA,Tap,Right,Gender neutral,Male,20 CEM040,Hygiene
RSMNG6740F,CEM040,Urination,NA,Tap,Right,Gender neutral,Male,20 CEM040,Hygiene
RSMNG6740F,CEM040,Urination,NA,Soap dispenser,Right,Gender neutral,Male,20 CEM040,Hygiene
RSMNG6740F,CEM040,Urination,NA,Tap,Left,Gender neutral,Male,20 CEM040,Hygiene
RSMNG6740F,CEM040,Urination,NA,Tap,Left,Gender neutral,Male,20 CEM040,Hygiene
RSMNG6740F,CEM040,Urination,NA,Door lock,Right,Gender neutral,Male,20 CEM040,Door
RSMNG6740F,CEM040,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,20 CEM040,CubicleOUT
RSMNG6740F,CEM040,Urination,NA,Door handle inside,Left,Gender neutral,Male,20 CEM040,Exit
THAZE5970X,CEM040,Defecation,NA,Door handle outside,Left,Gender neutral,Male,21 CEM040,Entry
THAZE5970X,CEM040,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Male,21 CEM040,CubicleIN
THAZE5970X,CEM040,Defecation,NA,Cubicle door handle inside,Right,Gender neutral,Male,21 CEM040,CubicleOUT
THAZE5970X,CEM040,Defecation,NA,Door lock,Left,Gender neutral,Male,21 CEM040,Door
THAZE5970X,CEM040,Defecation,NA,Toilet surface,Right,Gender neutral,Male,21 CEM040,Cubicle
THAZE5970X,CEM040,Defecation,NA,Clothing,Both,Gender neutral,Male,21 CEM040,Personal
THAZE5970X,CEM040,Defecation,NA,Toilet paper,Right,Gender neutral,Male,21 CEM040,Cubicle
THAZE5970X,CEM040,Defecation,NA,Toilet paper,Both,Gender neutral,Male,21 CEM040,Cubicle
THAZE5970X,CEM040,Defecation,NA,Hair,Left,Gender neutral,Male,21 CEM040,Personal
THAZE5970X,CEM040,Defecation,NA,Hair,Both,Gender neutral,Male,21 CEM040,Personal
THAZE5970X,CEM040,Defecation,NA,Face,Right,Gender neutral,Male,21 CEM040,Personal
THAZE5970X,CEM040,Defecation,NA,Toilet paper,Right,Gender neutral,Male,21 CEM040,Cubicle
THAZE5970X,CEM040,Defecation,NA,Toilet paper,Both,Gender neutral,Male,21 CEM040,Cubicle
THAZE5970X,CEM040,Defecation,NA,Skin,Right,Gender neutral,Male,21 CEM040,Personal
THAZE5970X,CEM040,Defecation,NA,Toilet paper,Right,Gender neutral,Male,21 CEM040,Cubicle
THAZE5970X,CEM040,Defecation,NA,Toilet paper,Both,Gender neutral,Male,21 CEM040,Cubicle
THAZE5970X,CEM040,Defecation,NA,Clothing,Both,Gender neutral,Male,21 CEM040,Personal
THAZE5970X,CEM040,Defecation,NA,Flush button,Right,Gender neutral,Male,21 CEM040,Cubicle
THAZE5970X,CEM040,Defecation,NA,Toilet brush handle,Right,Gender neutral,Male,21 CEM040,Cubicle
THAZE5970X,CEM040,Defecation,NA,Tap,Left,Gender neutral,Male,21 CEM040,Hygiene
THAZE5970X,CEM040,Defecation,NA,Tap,Left,Gender neutral,Male,21 CEM040,Hygiene
THAZE5970X,CEM040,Defecation,NA,Soap dispenser,Left,Gender neutral,Male,21 CEM040,Hygiene
THAZE5970X,CEM040,Defecation,NA,Tap,Left,Gender neutral,Male,21 CEM040,Hygiene
THAZE5970X,CEM040,Defecation,NA,Tap,Left,Gender neutral,Male,21 CEM040,Hygiene
THAZE5970X,CEM040,Defecation,NA,Hair,Left,Gender neutral,Male,21 CEM040,Personal
THAZE5970X,CEM040,Defecation,NA,Clothing,Both,Gender neutral,Male,21 CEM040,Personal
THAZE5970X,CEM040,Defecation,NA,Door lock,Right,Gender neutral,Male,21 CEM040,Door
THAZE5970X,CEM040,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Male,21 CEM040,CubicleOUT
THAZE5970X,CEM040,Defecation,NA,Door handle inside,Left,Gender neutral,Male,21 CEM040,Exit
DDSBC9369M,CEM041,Urination,NA,Door handle outside,Right,Gender neutral,Male,49 CEM041,Entry
DDSBC9369M,CEM041,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Male,49 CEM041,CubicleIN
DDSBC9369M,CEM041,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,49 CEM041,CubicleOUT
DDSBC9369M,CEM041,Urination,NA,Door lock,Left,Gender neutral,Male,49 CEM041,Door
DDSBC9369M,CEM041,Urination,NA,Clothing,Both,Gender neutral,Male,49 CEM041,Personal
DDSBC9369M,CEM041,Urination,NA,Clothing,Left,Gender neutral,Male,49 CEM041,Personal
DDSBC9369M,CEM041,Urination,NA,Phone,Right,Gender neutral,Male,49 CEM041,Personal
DDSBC9369M,CEM041,Urination,NA,Clothing,Both,Gender neutral,Male,49 CEM041,Personal
DDSBC9369M,CEM041,Urination,NA,Tap,Left,Gender neutral,Male,49 CEM041,Hygiene
DDSBC9369M,CEM041,Urination,NA,Soap dispenser,Right,Gender neutral,Male,49 CEM041,Hygiene
DDSBC9369M,CEM041,Urination,NA,Tap,Left,Gender neutral,Male,49 CEM041,Hygiene
DDSBC9369M,CEM041,Urination,NA,Clothing,Both,Gender neutral,Male,49 CEM041,Personal
DDSBC9369M,CEM041,Urination,NA,Door lock,Right,Gender neutral,Male,49 CEM041,Door
DDSBC9369M,CEM041,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,49 CEM041,CubicleOUT
DDSBC9369M,CEM041,Urination,NA,Door handle inside,Left,Gender neutral,Male,49 CEM041,Exit
LKDJN4154Z,CEM041,Defecation,NA,Door handle outside,Left,Gender neutral,Male,50 CEM041,Entry
LKDJN4154Z,CEM041,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Male,50 CEM041,CubicleIN
LKDJN4154Z,CEM041,Defecation,NA,Cubicle door handle inside,Right,Gender neutral,Male,50 CEM041,CubicleOUT
LKDJN4154Z,CEM041,Defecation,NA,Clothing,Both,Gender neutral,Male,50 CEM041,Personal
LKDJN4154Z,CEM041,Defecation,NA,Skin,Right,Gender neutral,Male,50 CEM041,Personal
LKDJN4154Z,CEM041,Defecation,NA,Toilet paper,Both,Gender neutral,Male,50 CEM041,Cubicle
LKDJN4154Z,CEM041,Defecation,NA,Clothing,Both,Gender neutral,Male,50 CEM041,Personal
LKDJN4154Z,CEM041,Defecation,NA,Flush button,Right,Gender neutral,Male,50 CEM041,Cubicle
LKDJN4154Z,CEM041,Defecation,NA,Tap,Left,Gender neutral,Male,50 CEM041,Hygiene
LKDJN4154Z,CEM041,Defecation,NA,Tap,Left,Gender neutral,Male,50 CEM041,Hygiene
LKDJN4154Z,CEM041,Defecation,NA,Toilet paper,Both,Gender neutral,Male,50 CEM041,Cubicle
LKDJN4154Z,CEM041,Defecation,NA,Cubicle door handle inside,Right,Gender neutral,Male,50 CEM041,CubicleOUT
LKDJN4154Z,CEM041,Defecation,NA,Door handle inside,Right,Gender neutral,Male,50 CEM041,Exit
LELLB2209X,SCGN06,Urination,NA,Door handle outside,Both,Gender neutral,Female,11 SCGN06,Entry
LELLB2209X,SCGN06,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Female,11 SCGN06,CubicleIN
LELLB2209X,SCGN06,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Female,11 SCGN06,CubicleOUT
